School Code,Teacher,Date,Julian,Tree ID,Species Code,Total Leaves,Fallen Leaves,Tree Color
PES,Gallagher,2005-11-23,327,2,SM,12,12,4
PFH,Jewett,2013-10-10,283,1,WI,6,0,1
PFH,Jewett,2013-10-10,283,2,X1,6,0,1
PFH,Jewett,2013-10-10,283,3,WI,12,0,1
PFH,Jewett,2013-10-10,283,5,X1,12,1,3
PFH,Jewett,2013-10-10,283,6,BG,12,1,3
PFH,Jewett,2013-10-10,283,7,CC,12,0,3
PFH,Jewett,2013-10-10,283,8,X1,12,0,3
PFH,Jewett,2013-10-10,283,9,X1,12,0,1
PFH,Jewett,2013-10-10,283,10,FD,12,0,3
PFH,Jewett,2013-10-10,283,11,X1,12,0,2
PFH,Jewett,2013-10-10,283,12,TA,12,0,2
PFH,Jewett,2013-10-10,283,13,PC,12,0,1
PFH,Jewett,2013-10-10,283,14,PC,12,0,1
PFH,Jewett,2013-10-10,283,15,TA,12,3,2
PFH,Jewett,2013-10-10,283,16,X1,6,0,2
PFH,Jewett,2013-10-16,289,1,WI,12,4,2
PFH,Jewett,2013-10-16,289,2,X1,12,0,NA
PFH,Jewett,2013-10-16,289,3,WI,6,3,NA
PFH,Jewett,2013-10-16,289,5,X1,12,3,4
PFH,Jewett,2013-10-16,289,6,BG,12,1,2
PFH,Jewett,2013-10-16,289,7,CC,12,0,1
PFH,Jewett,2013-10-16,289,8,X1,12,0,4
PFH,Jewett,2013-10-16,289,9,X1,12,0,1
PFH,Jewett,2013-10-16,289,10,FD,12,3,3
PFH,Jewett,2013-10-16,289,11,X1,12,5,2
PFH,Jewett,2013-10-16,289,12,TA,12,0,3
PFH,Jewett,2013-10-16,289,13,PC,12,2,1
PFH,Jewett,2013-10-16,289,14,PC,12,1,1
PFH,Jewett,2013-10-16,289,15,TA,12,3,2
PFH,Jewett,2013-10-16,289,16,X1,6,0,NA
PFH,Jewett,2013-10-23,296,1,WI,12,5,2
PFH,Jewett,2013-10-23,296,2,X1,12,0,2
PFH,Jewett,2013-10-23,296,3,WI,12,5,4
PFH,Jewett,2013-10-23,296,5,X1,12,11,4
PFH,Jewett,2013-10-23,296,6,BG,12,2,4
PFH,Jewett,2013-10-23,296,7,CC,12,NA,3
PFH,Jewett,2013-10-23,296,8,X1,12,0,4
PFH,Jewett,2013-10-23,296,12,TA,12,2,2
PFH,Jewett,2013-10-23,296,13,PC,12,1,2
PFH,Jewett,2013-10-23,296,14,PC,12,1,1
PFH,Jewett,2013-10-23,296,15,TA,12,10,3
PFH,Jewett,2013-10-29,302,1,WI,6,4,2
PFH,Jewett,2013-10-29,302,2,X1,12,3,2
PFH,Jewett,2013-10-29,302,3,WI,12,6,4
PFH,Jewett,2013-10-29,302,5,X1,12,12,4
PFH,Jewett,2013-10-29,302,6,BG,12,4,4
PFH,Jewett,2013-10-29,302,7,CC,6,0,2
PFH,Jewett,2013-10-29,302,8,X1,12,3,4
PFH,Jewett,2013-10-29,302,9,X1,12,7,3
PFH,Jewett,2013-10-29,302,10,FD,12,10,4
PFH,Jewett,2013-10-29,302,11,X1,12,12,3
PFH,Jewett,2013-10-30,303,12,TA,12,11,4
PFH,Jewett,2013-10-30,303,13,PC,12,3,2
PFH,Jewett,2013-10-30,303,15,TA,12,11,4
PIK,Foster,2007-09-20,263,1,EL,12,0,1
PIK,Foster,2007-09-20,263,2,RM,12,0,1
PIK,Foster,2007-09-20,263,3,RM,12,0,1
PIK,Foster,2007-09-20,263,4,RM,12,0,1
PIK,Foster,2007-09-20,263,5,RM,12,0,1
PIK,Foster,2007-09-20,263,6,RM,12,0,1
PIK,Foster,2007-09-20,263,7,RO,12,0,1
PIK,Foster,2007-09-20,263,8,BT,12,0,1
PIK,Foster,2007-09-20,263,9,BC,12,0,1
PIK,Foster,2007-09-20,263,10,BL,12,0,1
PIK,Foster,2007-09-27,270,1,EL,12,0,1
PIK,Foster,2007-09-27,270,2,RM,12,0,1
PIK,Foster,2007-09-27,270,3,RM,12,0,2
PIK,Foster,2007-09-27,270,4,RM,12,0,1
PIK,Foster,2007-09-27,270,5,RM,12,0,1
PIK,Foster,2007-09-27,270,6,RM,12,5,2
PIK,Foster,2007-09-27,270,7,RO,12,0,1
PIK,Foster,2007-09-27,270,8,BT,12,0,1
PIK,Foster,2007-09-27,270,9,BC,12,0,1
PIK,Foster,2007-09-27,270,10,BL,12,0,1
PIK,Foster,2007-10-11,284,1,EL,12,0,1
PIK,Foster,2007-10-11,284,2,RM,12,0,1
PIK,Foster,2007-10-11,284,3,RM,12,8,2
PIK,Foster,2007-10-11,284,4,RM,12,2,2
PIK,Foster,2007-10-11,284,5,RM,12,1,2
PIK,Foster,2007-10-11,284,6,RM,12,0,4
PIK,Foster,2007-10-11,284,7,RO,12,0,1
PIK,Foster,2007-10-11,284,8,BT,12,0,1
PIK,Foster,2007-10-11,284,9,BC,12,0,1
PIK,Foster,2007-10-11,284,10,BL,12,0,1
PIK,Foster,2007-10-16,289,1,EL,12,0,2
PIK,Foster,2007-10-16,289,2,RM,12,0,2
PIK,Foster,2007-10-16,289,3,RM,12,9,3
PIK,Foster,2007-10-16,289,4,RM,12,2,3
PIK,Foster,2007-10-16,289,5,RM,12,2,3
PIK,Foster,2007-10-16,289,6,RM,12,7,4
PIK,Foster,2007-10-16,289,7,RO,12,0,1
PIK,Foster,2007-10-16,289,8,BT,12,0,1
PIK,Foster,2007-10-16,289,9,BC,12,1,1
PIK,Foster,2007-10-16,289,10,BL,12,0,1
PIK,Foster,2007-10-26,299,1,EL,12,11,4
PIK,Foster,2007-10-26,299,2,RM,12,12,4
PIK,Foster,2007-10-26,299,3,RM,12,12,4
PIK,Foster,2007-10-26,299,4,RM,12,12,4
PIK,Foster,2007-10-26,299,5,RM,12,12,4
PIK,Foster,2007-10-26,299,6,RM,12,12,4
PIK,Foster,2007-10-26,299,7,RO,12,0,4
PIK,Foster,2007-10-26,299,8,BT,12,0,1
PIK,Foster,2007-10-26,299,9,BC,12,1,1
PIK,Foster,2007-10-26,299,10,BL,12,0,2
PIK,Foster,2007-11-13,317,1,EL,12,12,4
PIK,Foster,2007-11-13,317,2,RM,12,12,4
PIK,Foster,2007-11-13,317,3,RM,12,12,4
PIK,Foster,2007-11-13,317,4,RM,12,12,4
PIK,Foster,2007-11-13,317,5,RM,12,12,4
PIK,Foster,2007-11-13,317,6,RM,12,12,4
PIK,Foster,2007-11-13,317,7,RO,12,12,4
PIK,Foster,2007-11-13,317,8,BT,12,1,2
PIK,Foster,2007-11-13,317,9,BC,12,4,4
PIK,Foster,2007-11-13,317,10,BL,12,4,3
PIK,Santella,2008-09-18,262,11,RM,12,0,1
PIK,Santella,2008-09-18,262,12,FD,12,0,1
PIK,Santella,2008-09-18,262,13,FD,12,0,1
PIK,Santella,2008-09-18,262,14,RM,12,0,1
PIK,Santella,2008-09-18,262,15,WO,12,0,1
PIK,Santella,2008-09-18,262,16,WO,12,0,1
PIK,Santella,2008-09-18,262,17,GB,12,0,1
PIK,Santella,2008-09-18,262,18,GB,12,0,1
PIK,Santella,2008-09-18,262,19,GB,12,0,1
PIK,Santella,2008-09-18,262,20,FD,12,0,1
PIK,Santella,2008-09-25,269,11,RM,12,0,1
PIK,Santella,2008-09-25,269,12,FD,12,0,1
PIK,Santella,2008-09-25,269,13,FD,12,0,1
PIK,Santella,2008-09-25,269,14,RM,12,0,1
PIK,Santella,2008-09-25,269,15,WO,12,0,1
PIK,Santella,2008-09-25,269,16,WO,12,0,1
PIK,Santella,2008-09-25,269,17,GB,12,1,1
PIK,Santella,2008-09-25,269,18,GB,12,0,1
PIK,Santella,2008-09-25,269,19,GB,12,0,1
PIK,Santella,2008-09-25,269,20,FD,12,0,1
PIK,Santella,2008-10-02,276,11,RM,12,0,1
PIK,Santella,2008-10-02,276,12,FD,12,0,1
PIK,Santella,2008-10-02,276,13,FD,12,0,1
PIK,Santella,2008-10-02,276,14,RM,12,0,1
PIK,Santella,2008-10-02,276,15,WO,12,0,1
PIK,Santella,2008-10-02,276,16,WO,12,0,1
PIK,Santella,2008-10-02,276,17,GB,12,1,2
PIK,Santella,2008-10-02,276,18,GB,12,0,2
PIK,Santella,2008-10-02,276,19,GB,12,0,1
PIK,Santella,2008-10-02,276,20,FD,12,0,1
PIK,Santella,2008-10-07,281,11,RM,12,0,1
PIK,Santella,2008-10-07,281,12,FD,12,2,1
PIK,Santella,2008-10-07,281,13,FD,12,1,1
PIK,Santella,2008-10-07,281,14,RM,12,0,1
PIK,Santella,2008-10-07,281,15,WO,12,1,2
PIK,Santella,2008-10-07,281,16,WO,12,0,1
PIK,Santella,2008-10-07,281,17,GB,12,1,2
PIK,Santella,2008-10-07,281,18,GB,12,0,2
PIK,Santella,2008-10-07,281,19,GB,12,0,1
PIK,Santella,2008-10-07,281,20,FD,12,0,1
PIK,Santella,2008-10-14,288,11,RM,12,8,2
PIK,Santella,2008-10-14,288,12,FD,12,2,1
PIK,Santella,2008-10-14,288,13,FD,12,1,1
PIK,Santella,2008-10-14,288,14,RM,12,3,2
PIK,Santella,2008-10-14,288,15,WO,12,1,2
PIK,Santella,2008-10-14,288,16,WO,12,0,2
PIK,Santella,2008-10-14,288,17,GB,12,3,2
PIK,Santella,2008-10-14,288,18,GB,12,0,2
PIK,Santella,2008-10-14,288,19,GB,12,0,1
PIK,Santella,2008-10-14,288,20,FD,12,1,1
PIK,Santella,2008-10-21,295,11,RM,12,8,3
PIK,Santella,2008-10-21,295,12,FD,12,3,2
PIK,Santella,2008-10-21,295,13,FD,12,1,1
PIK,Santella,2008-10-21,295,14,RM,12,5,3
PIK,Santella,2008-10-21,295,15,WO,12,1,3
PIK,Santella,2008-10-21,295,16,WO,12,0,3
PIK,Santella,2008-10-21,295,17,GB,12,7,2
PIK,Santella,2008-10-21,295,18,GB,12,0,2
PIK,Santella,2008-10-21,295,19,GB,12,0,2
PIK,Santella,2008-10-21,295,20,FD,12,1,1
PIK,Santella,2008-10-23,297,11,RM,12,9,4
PIK,Santella,2008-10-23,297,12,FD,12,4,2
PIK,Santella,2008-10-23,297,13,FD,12,1,2
PIK,Santella,2008-10-23,297,14,RM,12,11,4
PIK,Santella,2008-10-23,297,15,WO,12,1,4
PIK,Santella,2008-10-23,297,16,WO,12,0,3
PIK,Santella,2008-10-23,297,17,GB,12,8,3
PIK,Santella,2008-10-23,297,18,GB,12,0,2
PIK,Santella,2008-10-23,297,19,GB,12,0,2
PIK,Santella,2008-10-23,297,20,FD,12,2,2
PIK,Santella,2008-10-30,304,11,RM,12,12,4
PIK,Santella,2008-10-30,304,12,FD,12,6,2
PIK,Santella,2008-10-30,304,13,FD,12,1,2
PIK,Santella,2008-10-30,304,14,RM,12,11,4
PIK,Santella,2008-10-30,304,15,WO,12,1,4
PIK,Santella,2008-10-30,304,16,WO,12,0,4
PIK,Santella,2008-10-30,304,17,GB,12,10,4
PIK,Santella,2008-10-30,304,18,GB,12,0,2
PIK,Santella,2008-10-30,304,19,GB,12,0,2
PIK,Santella,2008-10-30,304,20,FD,12,3,2
PIK,Santella,2008-11-04,309,11,RM,12,12,4
PIK,Santella,2008-11-04,309,12,FD,12,11,2
PIK,Santella,2008-11-04,309,13,FD,12,8,2
PIK,Santella,2008-11-04,309,14,RM,12,12,4
PIK,Santella,2008-11-04,309,15,WO,12,3,4
PIK,Santella,2008-11-04,309,16,WO,12,0,4
PIK,Santella,2008-11-04,309,17,GB,12,12,4
PIK,Santella,2008-11-04,309,18,GB,12,0,3
PIK,Santella,2008-11-04,309,19,GB,12,0,3
PIK,Santella,2008-11-04,309,20,FD,12,5,2
PIK,Santella,2008-11-06,311,11,RM,12,12,4
PIK,Santella,2008-11-06,311,12,FD,12,11,2
PIK,Santella,2008-11-06,311,13,FD,12,9,4
PIK,Santella,2008-11-06,311,14,RM,12,12,4
PIK,Santella,2008-11-06,311,15,WO,12,4,4
PIK,Santella,2008-11-06,311,16,WO,12,0,4
PIK,Santella,2008-11-06,311,17,GB,12,12,4
PIK,Santella,2008-11-06,311,18,GB,12,2,3
PIK,Santella,2008-11-06,311,19,GB,12,0,4
PIK,Santella,2008-11-06,311,20,FD,12,6,3
PIK,Santella,2008-11-13,318,11,RM,12,12,4
PIK,Santella,2008-11-13,318,12,FD,12,12,4
PIK,Santella,2008-11-13,318,13,FD,12,11,4
PIK,Santella,2008-11-13,318,14,RM,12,12,4
PIK,Santella,2008-11-13,318,15,WO,12,7,4
PIK,Santella,2008-11-13,318,16,WO,12,5,4
PIK,Santella,2008-11-13,318,17,GB,12,12,4
PIK,Santella,2008-11-13,318,18,GB,12,8,4
PIK,Santella,2008-11-13,318,19,GB,12,3,4
PIK,Santella,2008-11-13,318,20,FD,12,10,4
PIK,Santella,2008-11-20,325,11,RM,12,12,4
PIK,Santella,2008-11-20,325,12,FD,12,12,4
PIK,Santella,2008-11-20,325,13,FD,12,12,4
PIK,Santella,2008-11-20,325,14,RM,12,12,4
PIK,Santella,2008-11-20,325,15,WO,12,11,4
PIK,Santella,2008-11-20,325,16,WO,12,10,4
PIK,Santella,2008-11-20,325,17,GB,12,12,4
PIK,Santella,2008-11-20,325,18,GB,12,11,4
PIK,Santella,2008-11-20,325,19,GB,12,7,4
PIK,Santella,2008-11-20,325,20,FD,12,12,4
PIK,Santella,2008-11-25,330,11,RM,12,12,4
PIK,Santella,2008-11-25,330,12,FD,12,12,4
PIK,Santella,2008-11-25,330,13,FD,12,12,4
PIK,Santella,2008-11-25,330,14,RM,12,12,4
PIK,Santella,2008-11-25,330,15,WO,12,12,4
PIK,Santella,2008-11-25,330,16,WO,12,12,4
PIK,Santella,2008-11-25,330,17,GB,12,12,4
PIK,Santella,2008-11-25,330,18,GB,12,12,4
PIK,Santella,2008-11-25,330,19,GB,12,12,4
PIK,Santella,2008-11-25,330,20,FD,12,12,4
PIK,Santella,2009-09-17,260,11,RM,12,0,1
PIK,Santella,2009-09-17,260,12,FD,12,0,1
PIK,Santella,2009-09-17,260,13,FD,12,0,1
PIK,Santella,2009-09-17,260,14,RM,12,0,1
PIK,Santella,2009-09-17,260,15,WO,12,0,1
PIK,Santella,2009-09-17,260,16,WO,12,0,1
PIK,Santella,2009-09-17,260,17,GB,12,0,1
PIK,Santella,2009-09-17,260,18,GB,12,0,1
PIK,Santella,2009-09-17,260,19,GB,12,0,1
PIK,Santella,2009-09-17,260,20,FD,12,0,1
PIK,Santella,2009-09-24,267,11,RM,12,0,1
PIK,Santella,2009-09-24,267,12,FD,12,0,1
PIK,Santella,2009-09-24,267,13,FD,12,0,1
PIK,Santella,2009-09-24,267,14,RM,12,0,1
PIK,Santella,2009-09-24,267,15,WO,12,0,1
PIK,Santella,2009-09-24,267,16,WO,12,0,1
PIK,Santella,2009-09-24,267,17,GB,12,0,1
PIK,Santella,2009-09-24,267,18,GB,12,0,2
PIK,Santella,2009-09-24,267,19,GB,12,0,1
PIK,Santella,2009-09-24,267,20,FD,12,0,1
PIK,Santella,2009-10-01,274,11,RM,12,3,1
PIK,Santella,2009-10-01,274,12,FD,12,0,1
PIK,Santella,2009-10-01,274,13,FD,12,1,1
PIK,Santella,2009-10-01,274,14,RM,12,0,1
PIK,Santella,2009-10-01,274,15,WO,12,1,1
PIK,Santella,2009-10-01,274,16,WO,12,0,1
PIK,Santella,2009-10-01,274,17,GB,12,0,2
PIK,Santella,2009-10-01,274,18,GB,12,0,2
PIK,Santella,2009-10-01,274,19,GB,12,0,1
PIK,Santella,2009-10-01,274,20,FD,12,0,1
PIK,Santella,2009-10-08,281,11,RM,12,5,1
PIK,Santella,2009-10-08,281,12,FD,12,0,2
PIK,Santella,2009-10-08,281,13,FD,12,1,2
PIK,Santella,2009-10-08,281,14,RM,12,0,1
PIK,Santella,2009-10-08,281,15,WO,12,1,2
PIK,Santella,2009-10-08,281,16,WO,12,0,2
PIK,Santella,2009-10-08,281,17,GB,12,0,2
PIK,Santella,2009-10-08,281,18,GB,12,1,2
PIK,Santella,2009-10-08,281,19,GB,12,0,1
PIK,Santella,2009-10-08,281,20,FD,12,0,1
PIK,Santella,2009-10-15,288,11,RM,12,5,2
PIK,Santella,2009-10-15,288,12,FD,12,0,2
PIK,Santella,2009-10-15,288,13,FD,12,1,2
PIK,Santella,2009-10-15,288,14,RM,12,0,1
PIK,Santella,2009-10-15,288,15,WO,12,1,2
PIK,Santella,2009-10-15,288,16,WO,12,0,2
PIK,Santella,2009-10-15,288,17,GB,12,0,2
PIK,Santella,2009-10-15,288,18,GB,12,2,3
PIK,Santella,2009-10-15,288,19,GB,12,0,1
PIK,Santella,2009-10-15,288,20,FD,12,0,2
PIK,Santella,2009-10-20,293,11,RM,12,5,2
PIK,Santella,2009-10-20,293,12,FD,12,0,2
PIK,Santella,2009-10-20,293,13,FD,12,2,2
PIK,Santella,2009-10-20,293,14,RM,12,0,2
PIK,Santella,2009-10-20,293,15,WO,12,1,2
PIK,Santella,2009-10-20,293,16,WO,12,0,2
PIK,Santella,2009-10-20,293,17,GB,12,1,2
PIK,Santella,2009-10-20,293,18,GB,12,5,3
PIK,Santella,2009-10-20,293,19,GB,12,0,1
PIK,Santella,2009-10-20,293,20,FD,12,0,2
PIK,Santella,2010-09-16,259,12,TA,12,0,1
PIK,Santella,2010-09-16,259,15,TA,12,0,1
PIK,Santella,2010-09-16,259,19,GB,12,0,1
PIK,Santella,2010-09-16,259,21,PC,12,0,1
PIK,Santella,2010-09-16,259,22,FD,12,0,1
PIK,Santella,2010-09-16,259,23,CW,12,0,1
PIK,Santella,2010-09-16,259,24,WO,12,0,1
PIK,Santella,2010-09-16,259,25,WO,12,0,1
PIK,Santella,2010-09-16,259,26,TA,12,0,1
PIK,Santella,2010-09-16,259,27,RM,12,0,1
PIK,Santella,2010-09-23,266,12,TA,12,1,1
PIK,Santella,2010-09-23,266,15,TA,12,0,1
PIK,Santella,2010-09-23,266,19,GB,12,0,1
PIK,Santella,2010-09-23,266,21,PC,12,0,1
PIK,Santella,2010-09-23,266,22,FD,12,0,2
PIK,Santella,2010-09-23,266,23,CW,12,0,1
PIK,Santella,2010-09-23,266,24,WO,12,0,1
PIK,Santella,2010-09-23,266,25,WO,12,0,1
PIK,Santella,2010-09-23,266,26,TA,12,0,1
PIK,Santella,2010-09-23,266,27,RM,12,0,1
PIK,Santella,2010-09-30,273,12,TA,12,1,1
PIK,Santella,2010-09-30,273,15,TA,12,0,1
PIK,Santella,2010-09-30,273,19,GB,12,0,1
PIK,Santella,2010-09-30,273,21,PC,12,0,1
PIK,Santella,2010-09-30,273,22,FD,12,4,2
PIK,Santella,2010-09-30,273,23,CW,12,0,1
PIK,Santella,2010-09-30,273,24,WO,12,0,1
PIK,Santella,2010-09-30,273,25,WO,12,0,1
PIK,Santella,2010-09-30,273,26,TA,12,1,2
PIK,Santella,2010-09-30,273,27,RM,12,0,1
PIK,Santella,2010-10-07,280,12,TA,12,1,1
PIK,Santella,2010-10-07,280,15,TA,12,0,1
PIK,Santella,2010-10-07,280,19,GB,12,0,1
PIK,Santella,2010-10-07,280,21,PC,12,1,2
PIK,Santella,2010-10-07,280,22,FD,12,11,3
PIK,Santella,2010-10-07,280,23,CW,12,0,1
PIK,Santella,2010-10-07,280,24,WO,12,0,1
PIK,Santella,2010-10-07,280,25,WO,12,0,1
PIK,Santella,2010-10-07,280,26,TA,12,2,2
PIK,Santella,2010-10-07,280,27,RM,12,1,2
PIK,Santella,2010-10-14,287,12,TA,12,2,2
PIK,Santella,2010-10-14,287,15,TA,12,0,2
PIK,Santella,2010-10-14,287,19,GB,12,0,1
PIK,Santella,2010-10-14,287,21,PC,12,1,3
PIK,Santella,2010-10-14,287,22,FD,12,12,4
PIK,Santella,2010-10-14,287,23,CW,12,0,1
PIK,Santella,2010-10-14,287,24,WO,12,0,2
PIK,Santella,2010-10-14,287,25,WO,12,0,2
PIK,Santella,2010-10-14,287,26,TA,12,4,2
PIK,Santella,2010-10-14,287,27,RM,12,2,3
PIK,Santella,2010-11-01,305,12,TA,12,2,2
PIK,Santella,2010-11-01,305,15,TA,12,0,2
PIK,Santella,2010-11-01,305,19,GB,12,0,1
PIK,Santella,2010-11-01,305,21,PC,12,12,4
PIK,Santella,2010-11-01,305,22,FD,12,12,4
PIK,Santella,2010-11-01,305,23,CW,12,0,2
PIK,Santella,2010-11-01,305,24,WO,12,0,3
PIK,Santella,2010-11-01,305,25,WO,12,0,3
PIK,Santella,2010-11-01,305,26,TA,12,4,2
PIK,Santella,2010-11-01,305,27,RM,12,8,4
PIK,Santella,2010-11-08,312,12,TA,12,2,2
PIK,Santella,2010-11-08,312,15,TA,12,0,2
PIK,Santella,2010-11-08,312,19,GB,12,0,1
PIK,Santella,2010-11-08,312,21,PC,12,12,4
PIK,Santella,2010-11-08,312,22,FD,12,12,4
PIK,Santella,2010-11-08,312,23,CW,12,0,2
PIK,Santella,2010-11-08,312,24,WO,12,0,3
PIK,Santella,2010-11-08,312,25,WO,12,0,3
PIK,Santella,2010-11-08,312,26,TA,12,4,2
PIK,Santella,2010-11-08,312,27,RM,12,8,4
PIK,Santella,2010-11-15,319,12,TA,12,7,3
PIK,Santella,2010-11-15,319,15,TA,12,3,4
PIK,Santella,2010-11-15,319,19,GB,12,5,4
PIK,Santella,2010-11-15,319,21,PC,12,12,4
PIK,Santella,2010-11-15,319,22,FD,12,12,4
PIK,Santella,2010-11-15,319,23,CW,12,11,4
PIK,Santella,2010-11-15,319,24,WO,12,2,4
PIK,Santella,2010-11-15,319,25,WO,12,4,4
PIK,Santella,2010-11-15,319,26,TA,12,12,4
PIK,Santella,2010-11-15,319,27,RM,12,12,4
PIK,Santella,2010-11-22,326,12,TA,12,8,4
PIK,Santella,2010-11-22,326,15,TA,12,12,4
PIK,Santella,2010-11-22,326,19,GB,12,11,4
PIK,Santella,2010-11-22,326,21,PC,12,12,4
PIK,Santella,2010-11-22,326,22,FD,12,12,4
PIK,Santella,2010-11-22,326,23,CW,12,12,4
PIK,Santella,2010-11-22,326,24,WO,12,5,4
PIK,Santella,2010-11-22,326,25,WO,12,10,4
PIK,Santella,2010-11-22,326,26,TA,12,12,4
PIK,Santella,2010-11-22,326,27,RM,12,12,4
PIK,Santella,2010-12-02,336,12,TA,12,12,4
PIK,Santella,2010-12-02,336,15,TA,12,12,4
PIK,Santella,2010-12-02,336,19,GB,12,12,4
PIK,Santella,2010-12-02,336,21,PC,12,12,4
PIK,Santella,2010-12-02,336,22,FD,12,12,4
PIK,Santella,2010-12-02,336,23,CW,12,12,4
PIK,Santella,2010-12-02,336,24,WO,12,12,4
PIK,Santella,2010-12-02,336,25,WO,12,12,4
PIK,Santella,2010-12-02,336,26,TA,12,12,4
PIK,Santella,2010-12-02,336,27,RM,12,12,4
PIK,Santella,2011-09-15,258,12,TA,12,0,1
PIK,Santella,2011-09-15,258,15,TA,12,0,1
PIK,Santella,2011-09-15,258,19,GB,12,0,1
PIK,Santella,2011-09-15,258,21,PC,12,0,1
PIK,Santella,2011-09-15,258,22,FD,12,0,1
PIK,Santella,2011-09-15,258,23,CW,12,0,1
PIK,Santella,2011-09-15,258,24,WO,12,0,1
PIK,Santella,2011-09-15,258,25,WO,12,0,1
PIK,Santella,2011-09-15,258,26,TA,12,0,1
PIK,Santella,2011-09-15,258,27,RM,12,0,1
PIK,Santella,2011-09-22,265,12,TA,12,0,1
PIK,Santella,2011-09-22,265,15,TA,12,0,1
PIK,Santella,2011-09-22,265,19,GB,12,0,1
PIK,Santella,2011-09-22,265,21,PC,12,0,1
PIK,Santella,2011-09-22,265,22,FD,12,0,1
PIK,Santella,2011-09-22,265,23,CW,12,0,1
PIK,Santella,2011-09-22,265,24,WO,12,0,1
PIK,Santella,2011-09-22,265,25,WO,12,0,1
PIK,Santella,2011-09-22,265,26,TA,12,0,1
PIK,Santella,2011-09-22,265,27,RM,12,0,1
PIK,Santella,2011-09-30,273,12,TA,12,0,1
PIK,Santella,2011-09-30,273,15,TA,12,0,1
PIK,Santella,2011-09-30,273,19,GB,12,0,1
PIK,Santella,2011-09-30,273,21,PC,12,0,1
PIK,Santella,2011-09-30,273,22,FD,12,0,1
PIK,Santella,2011-09-30,273,23,CW,12,0,1
PIK,Santella,2011-09-30,273,24,WO,12,0,1
PIK,Santella,2011-09-30,273,25,WO,12,0,1
PIK,Santella,2011-09-30,273,26,TA,12,0,1
PIK,Santella,2011-09-30,273,27,RM,12,0,1
PIK,Santella,2011-10-06,279,12,TA,12,0,1
PIK,Santella,2011-10-06,279,15,TA,12,0,1
PIK,Santella,2011-10-06,279,19,GB,12,0,1
PIK,Santella,2011-10-06,279,21,PC,12,0,1
PIK,Santella,2011-10-06,279,22,FD,12,0,1
PIK,Santella,2011-10-06,279,23,CW,12,0,1
PIK,Santella,2011-10-06,279,24,WO,12,0,2
PIK,Santella,2011-10-06,279,25,WO,12,0,1
PIK,Santella,2011-10-06,279,26,TA,12,0,1
PIK,Santella,2011-10-06,279,27,RM,12,0,1
PIK,Santella,2011-10-14,287,12,TA,12,0,2
PIK,Santella,2011-10-14,287,15,TA,12,0,2
PIK,Santella,2011-10-14,287,19,GB,12,0,2
PIK,Santella,2011-10-14,287,21,PC,12,0,2
PIK,Santella,2011-10-14,287,22,FD,12,0,1
PIK,Santella,2011-10-14,287,23,CW,12,0,1
PIK,Santella,2011-10-14,287,24,WO,12,0,3
PIK,Santella,2011-10-14,287,25,WO,12,0,1
PIK,Santella,2011-10-14,287,26,TA,12,0,2
PIK,Santella,2011-10-14,287,27,RM,12,0,1
PIK,Santella,2011-10-18,291,12,TA,12,0,2
PIK,Santella,2011-10-18,291,15,TA,12,4,3
PIK,Santella,2011-10-18,291,19,GB,12,1,2
PIK,Santella,2011-10-18,291,21,PC,12,0,2
PIK,Santella,2011-10-18,291,22,FD,12,0,2
PIK,Santella,2011-10-18,291,23,CW,12,2,2
PIK,Santella,2011-10-18,291,24,WO,12,1,3
PIK,Santella,2011-10-18,291,25,WO,12,0,2
PIK,Santella,2011-10-18,291,26,TA,12,0,2
PIK,Santella,2011-10-18,291,27,RM,12,5,3
PIK,Santella,2011-11-03,307,12,TA,12,0,2
PIK,Santella,2011-11-03,307,15,TA,12,7,3
PIK,Santella,2011-11-03,307,19,GB,12,6,4
PIK,Santella,2011-11-03,307,21,PC,12,5,2
PIK,Santella,2011-11-03,307,22,FD,12,0,2
PIK,Santella,2011-11-03,307,23,CW,12,3,2
PIK,Santella,2011-11-03,307,24,WO,12,12,4
PIK,Santella,2011-11-03,307,25,WO,12,0,2
PIK,Santella,2011-11-03,307,26,TA,12,4,3
PIK,Santella,2011-11-03,307,27,RM,12,11,4
PIK,Santella,2011-11-10,314,12,TA,12,2,3
PIK,Santella,2011-11-10,314,15,TA,12,9,4
PIK,Santella,2011-11-10,314,19,GB,12,11,4
PIK,Santella,2011-11-10,314,21,PC,12,7,3
PIK,Santella,2011-11-10,314,22,FD,12,3,2
PIK,Santella,2011-11-10,314,23,CW,12,5,3
PIK,Santella,2011-11-10,314,24,WO,12,12,4
PIK,Santella,2011-11-10,314,25,WO,12,1,3
PIK,Santella,2011-11-10,314,26,TA,12,10,4
PIK,Santella,2011-11-10,314,27,RM,12,12,4
PIK,Santella,2011-11-17,321,12,TA,12,5,3
PIK,Santella,2011-11-17,321,15,TA,12,11,4
PIK,Santella,2011-11-17,321,19,GB,12,11,4
PIK,Santella,2011-11-17,321,21,PC,12,8,3
PIK,Santella,2011-11-17,321,22,FD,12,6,2
PIK,Santella,2011-11-17,321,23,CW,12,6,3
PIK,Santella,2011-11-17,321,24,WO,12,12,4
PIK,Santella,2011-11-17,321,25,WO,12,4,3
PIK,Santella,2011-11-17,321,26,TA,12,12,4
PIK,Santella,2011-11-17,321,27,RM,12,12,4
PIK,Santella,2012-09-20,264,28,YB,12,0,1
