School Code,Teacher,Date,Julian,Tree ID,Species Code,Total Buds,Open Buds,Leaf Length (cm)
OMS,Mossman,2014-06-02,153,3,PC,12,12,8
OMS,Mossman,2014-06-02,153,4,RM,12,12,13.5
OMS,Mossman,2014-06-02,153,5,RO,18,18,17
OMS,Mossman,2014-06-02,153,6,GB,12,12,6
OMS,Mossman,2014-06-02,153,7,WB,12,12,10.2
OMS,Mossman,2014-06-02,153,10,SM,12,12,8.8
OMS,Mossman,2014-06-02,153,11,RO,12,12,17.5
OMS,Mossman,2014-06-02,153,12,SM,12,12,11
OMS,Mossman,2014-06-02,153,13,WB,12,12,9
OMS,Mossman,2014-06-02,153,14,PO,12,12,8
OMS,Mossman,2014-06-02,153,16,WB,18,18,7
OMS,Mossman,2014-06-09,160,1,MR,18,18,11
OMS,Mossman,2014-06-09,160,2,BE,18,18,19.5
OMS,Mossman,2014-06-09,160,3,PC,12,12,8.5
OMS,Mossman,2014-06-09,160,4,RM,12,12,13.5
OMS,Mossman,2014-06-09,160,5,RO,18,18,17
OMS,Mossman,2014-06-09,160,6,GB,12,12,8
OMS,Mossman,2014-06-09,160,7,WB,12,12,10.2
OMS,Mossman,2014-06-09,160,10,SM,12,12,12
OMS,Mossman,2014-06-09,160,11,RO,12,12,19
OMS,Mossman,2014-06-09,160,12,SM,12,12,16
OMS,Mossman,2014-06-09,160,13,WB,12,12,9
OMS,Mossman,2014-06-09,160,14,PO,12,12,10
OMS,Mossman,2014-06-09,160,16,WB,18,18,7
OMS,Mossman,2015-04-30,120,1,MR,18,0,0
OMS,Mossman,2015-04-30,120,2,BE,18,0,0
OMS,Mossman,2015-04-30,120,3,PC,12,0,0
OMS,Mossman,2015-04-30,120,4,RM,12,0,0
OMS,Mossman,2015-04-30,120,7,WB,12,0,0
OMS,Mossman,2015-04-30,120,10,SM,12,0,0
OMS,Mossman,2015-04-30,120,12,SM,12,0,0
OMS,Mossman,2015-04-30,120,13,WB,12,0,0
OMS,Mossman,2015-04-30,120,16,WB,18,0,0
OMS,Mossman,2015-04-30,120,17,BE,12,0,0
OMS,Mossman,2015-05-07,127,1,MR,18,10,3
OMS,Mossman,2015-05-07,127,2,BE,18,0,0
OMS,Mossman,2015-05-07,127,3,PC,12,12,3
OMS,Mossman,2015-05-07,127,4,RM,12,9,2
OMS,Mossman,2015-05-07,127,7,WB,12,10,3.5
OMS,Mossman,2015-05-07,127,10,SM,12,0,0
OMS,Mossman,2015-05-07,127,12,SM,12,0,0
OMS,Mossman,2015-05-07,127,13,WB,12,2,1
OMS,Mossman,2015-05-07,127,16,WB,18,9,2
OMS,Mossman,2015-05-07,127,17,BE,12,0,0
OMS,Mossman,2015-05-15,135,1,MR,18,18,7
OMS,Mossman,2015-05-15,135,2,BE,18,15,13
OMS,Mossman,2015-05-15,135,3,PC,12,12,6
OMS,Mossman,2015-05-15,135,4,RM,12,12,6.7
OMS,Mossman,2015-05-15,135,7,WB,12,11,8.5
OMS,Mossman,2015-05-15,135,10,SM,12,5,4
OMS,Mossman,2015-05-15,135,12,SM,12,12,4.5
OMS,Mossman,2015-05-15,135,13,WB,12,12,6
OMS,Mossman,2015-05-15,135,16,WB,18,18,6.5
OMS,Mossman,2015-05-15,135,17,BE,12,12,13
OMS,Mossman,2015-05-22,142,1,MR,18,18,10
OMS,Mossman,2015-05-22,142,2,BE,18,18,16.5
OMS,Mossman,2015-05-22,142,3,PC,12,12,7.5
OMS,Mossman,2015-05-22,142,4,RM,12,12,9.3
OMS,Mossman,2015-05-22,142,7,WB,12,12,10.2
OMS,Mossman,2015-05-22,142,10,SM,12,12,9.5
OMS,Mossman,2015-05-22,142,12,SM,12,12,9
OMS,Mossman,2015-05-22,142,13,WB,12,12,8
OMS,Mossman,2015-05-22,142,16,WB,18,18,8.5
OMS,Mossman,2015-05-22,142,17,BE,12,12,19
OMS,Mossman,2015-05-29,149,1,MR,18,18,10.5
OMS,Mossman,2015-05-29,149,2,BE,18,18,18
OMS,Mossman,2015-05-29,149,3,PC,12,12,9
OMS,Mossman,2015-05-29,149,4,RM,12,12,10.5
OMS,Mossman,2015-05-29,149,7,WB,12,12,10.9
OMS,Mossman,2015-05-29,149,10,SM,12,12,11.5
OMS,Mossman,2015-05-29,149,12,SM,12,12,13.5
OMS,Mossman,2015-05-29,149,13,WB,12,12,8.1
OMS,Mossman,2015-05-29,149,16,WB,18,18,9.1
OMS,Mossman,2015-05-29,149,17,BE,12,12,19
PCS,Donelan,2007-04-23,113,1,SM,12,0,0
PCS,Donelan,2007-04-23,113,2,WO,12,0,0
PCS,Donelan,2007-04-23,113,3,SH,12,0,0
PCS,Donelan,2007-04-23,113,4,BC,12,0,0
PCS,Donelan,2007-04-23,113,5,RM,6,0,0
PCS,Donelan,2007-05-02,122,1,SM,12,6,NA
PCS,Donelan,2007-05-02,122,2,WO,12,0,0
PCS,Donelan,2007-05-02,122,3,SH,12,0,0
PCS,Donelan,2007-05-02,122,4,BC,12,2,NA
PCS,Donelan,2007-05-02,122,5,RM,6,0,NA
PCS,Donelan,2007-05-09,129,1,SM,12,9,3
PCS,Donelan,2007-05-09,129,2,WO,12,0,0
PCS,Donelan,2007-05-09,129,3,SH,12,2,NA
PCS,Donelan,2007-05-09,129,4,BC,12,8,NA
PCS,Donelan,2007-05-09,129,5,RM,6,5,2
PCS,Donelan,2007-05-23,143,1,SM,12,9,9.5
PCS,Donelan,2007-05-23,143,2,WO,12,6,5.5
PCS,Donelan,2007-05-23,143,3,SH,12,5,15.5
PCS,Donelan,2007-05-23,143,4,BC,12,9,7
PCS,Donelan,2007-05-23,143,5,RM,6,6,5.5
PCS,Donelan,2007-05-30,150,1,SM,12,10,10.5
PCS,Donelan,2007-05-30,150,2,WO,12,6,9
PCS,Donelan,2007-05-30,150,3,SH,12,7,17
PCS,Donelan,2007-05-30,150,4,BC,12,9,9.8
PCS,Donelan,2007-05-30,150,5,RM,6,6,6.5
PCS,Donelan,2007-06-07,158,1,SM,12,10,10.5
PCS,Donelan,2007-06-07,158,2,WO,12,9,14.5
PCS,Donelan,2007-06-07,158,3,SH,12,9,21.5
PCS,Donelan,2007-06-07,158,4,BC,12,9,15.5
PCS,Donelan,2007-06-07,158,5,RM,6,6,7
PCS,Donelan,2008-04-09,100,1,SM,12,0,0
PCS,Donelan,2008-04-09,100,2,WO,12,0,0
PCS,Donelan,2008-04-09,100,3,SH,12,0,0
PCS,Donelan,2008-04-09,100,4,BC,12,0,0
PCS,Donelan,2008-04-09,100,6,RO,12,0,0
PCS,Donelan,2008-04-18,109,1,SM,12,0,0
PCS,Donelan,2008-04-18,109,2,WO,12,0,0
PCS,Donelan,2008-04-18,109,3,SH,12,0,0
PCS,Donelan,2008-04-18,109,4,BC,12,0,0
PCS,Donelan,2008-04-18,109,6,RO,12,0,0
PCS,Donelan,2008-04-30,121,1,SM,12,0,0
PCS,Donelan,2008-04-30,121,2,WO,12,0,0
PCS,Donelan,2008-04-30,121,3,SH,12,0,0
PCS,Donelan,2008-04-30,121,4,BC,12,6,0
PCS,Donelan,2008-04-30,121,6,RO,12,0,0
PCS,Donelan,2008-05-07,128,1,SM,12,3,4
PCS,Donelan,2008-05-07,128,2,WO,12,0,0
PCS,Donelan,2008-05-07,128,3,SH,12,0,0
PCS,Donelan,2008-05-07,128,4,BC,12,6,4.5
PCS,Donelan,2008-05-07,128,6,RO,12,6,1
PCS,Donelan,2008-05-16,137,1,SM,12,3,5
PCS,Donelan,2008-05-16,137,2,WO,12,1,1
PCS,Donelan,2008-05-16,137,3,SH,12,4,3
PCS,Donelan,2008-05-16,137,4,BC,12,4,4
PCS,Donelan,2008-05-16,137,6,RO,12,6,6
PCS,Donelan,2008-05-21,142,1,SM,12,4,6
PCS,Donelan,2008-05-21,142,2,WO,12,1,1
PCS,Donelan,2008-05-21,142,3,SH,12,3,4
PCS,Donelan,2008-05-21,142,4,BC,12,4,6
PCS,Donelan,2008-05-21,142,6,RO,12,6,8
PCS,Donelan,2008-05-30,151,1,SM,12,4,8
PCS,Donelan,2008-05-30,151,2,WO,12,2,4
PCS,Donelan,2008-05-30,151,3,SH,12,4,14
PCS,Donelan,2008-05-30,151,4,BC,12,4,10
PCS,Donelan,2008-05-30,151,6,RO,12,0,NA
PCS,Donelan,2009-04-09,99,1,SM,6,0,0
PCS,Donelan,2009-04-09,99,2,WO,4,0,0
PCS,Donelan,2009-04-09,99,3,SH,2,0,0
PCS,Donelan,2009-04-09,99,4,BC,4,0,0
PCS,Donelan,2009-04-09,99,6,RO,3,0,0
PCS,Donelan,2009-04-15,105,1,SM,6,0,0
PCS,Donelan,2009-04-15,105,2,WO,4,0,0
PCS,Donelan,2009-04-15,105,3,SH,2,0,0
PCS,Donelan,2009-04-15,105,4,BC,4,0,0
PCS,Donelan,2009-04-15,105,6,RO,4,0,0
PCS,Donelan,2009-04-27,117,1,SM,6,0,0
PCS,Donelan,2009-04-27,117,2,WO,4,0,0
PCS,Donelan,2009-04-27,117,3,SH,2,0,0
PCS,Donelan,2009-04-27,117,4,BC,4,4,0
PCS,Donelan,2009-04-27,117,6,RO,3,0,0
PCS,Donelan,2009-05-06,126,1,SM,6,6,3
PCS,Donelan,2009-05-06,126,2,WO,4,0,0
PCS,Donelan,2009-05-06,126,3,SH,2,1,0
PCS,Donelan,2009-05-06,126,4,BC,4,4,3.5
PCS,Donelan,2009-05-06,126,6,RO,3,3,1
PCS,Donelan,2009-05-15,135,1,SM,6,6,3.5
PCS,Donelan,2009-05-15,135,2,WO,4,4,1
PCS,Donelan,2009-05-15,135,3,SH,2,1,3
PCS,Donelan,2009-05-15,135,4,BC,4,4,4
PCS,Donelan,2009-05-15,135,6,RO,3,3,3
PCS,Donelan,2009-05-22,142,1,SM,6,6,5
PCS,Donelan,2009-05-22,142,2,WO,4,4,4
PCS,Donelan,2009-05-22,142,3,SH,2,2,4
PCS,Donelan,2009-05-22,142,4,BC,4,4,5.5
PCS,Donelan,2009-05-22,142,6,RO,3,3,7
PCS,Donelan,2009-06-01,152,1,SM,6,6,8
PCS,Donelan,2009-06-01,152,2,WO,4,4,11
PCS,Donelan,2009-06-01,152,3,SH,2,2,15
PCS,Donelan,2009-06-01,152,4,BC,4,4,9
PCS,Donelan,2009-06-01,152,6,RO,3,3,15
PIK,Foster,2008-04-17,108,1,EL,12,0,0
PIK,Foster,2008-04-17,108,2,RM,12,0,0
PIK,Foster,2008-04-17,108,3,RM,12,0,0
PIK,Foster,2008-04-17,108,4,RM,12,0,0
PIK,Foster,2008-04-17,108,5,RM,12,0,0
PIK,Foster,2008-04-17,108,6,RM,12,0,0
PIK,Foster,2008-04-17,108,7,RO,12,0,0
PIK,Foster,2008-04-17,108,8,BT,12,0,0
PIK,Foster,2008-04-17,108,9,BC,12,0,0
PIK,Foster,2008-04-17,108,10,BL,12,0,0
PIK,Foster,2008-04-22,113,1,EL,12,0,0
PIK,Foster,2008-04-22,113,2,RM,12,0,0
PIK,Foster,2008-04-22,113,3,RM,12,0,0
PIK,Foster,2008-04-22,113,4,RM,12,0,0
PIK,Foster,2008-04-22,113,5,RM,12,0,0
PIK,Foster,2008-04-22,113,6,RM,12,0,0
PIK,Foster,2008-04-22,113,7,RO,12,0,0
PIK,Foster,2008-04-22,113,8,BT,12,0,0
PIK,Foster,2008-04-22,113,9,BC,12,2,2
PIK,Foster,2008-04-22,113,10,BL,12,0,0
PIK,Foster,2008-05-01,122,1,EL,12,4,2
PIK,Foster,2008-05-01,122,2,RM,12,5,4
PIK,Foster,2008-05-01,122,3,RM,12,1,3
PIK,Foster,2008-05-01,122,4,RM,12,3,5
PIK,Foster,2008-05-01,122,5,RM,12,3,7.5
PIK,Foster,2008-05-01,122,6,RM,12,0,0
PIK,Foster,2008-05-01,122,7,RO,12,2,5
PIK,Foster,2008-05-01,122,8,BT,12,0,0
PIK,Foster,2008-05-01,122,9,BC,12,12,6
PIK,Foster,2008-05-01,122,10,BL,12,0,0
PIK,Foster,2008-05-07,128,1,EL,12,7,4
PIK,Foster,2008-05-07,128,2,RM,12,5,7
PIK,Foster,2008-05-07,128,3,RM,12,1,5
PIK,Foster,2008-05-07,128,4,RM,12,3,7.5
PIK,Foster,2008-05-07,128,5,RM,11,4,9
PIK,Foster,2008-05-07,128,6,RM,12,0,0
PIK,Foster,2008-05-07,128,7,RO,12,5,8.5
PIK,Foster,2008-05-07,128,8,BT,12,0,0
PIK,Foster,2008-05-07,128,9,BC,12,12,6
PIK,Foster,2008-05-07,128,10,BL,12,0,0
PIK,Foster,2008-05-16,137,1,EL,12,7,4.5
PIK,Foster,2008-05-16,137,2,RM,12,6,11
PIK,Foster,2008-05-16,137,3,RM,12,3,7
PIK,Foster,2008-05-16,137,4,RM,12,2,5
PIK,Foster,2008-05-16,137,5,RM,10,3,9
PIK,Foster,2008-05-16,137,6,RM,9,0,0
PIK,Foster,2008-05-16,137,7,RO,12,6,11.5
PIK,Foster,2008-05-16,137,8,BT,12,0,0
PIK,Foster,2008-05-16,137,9,BC,11,11,7
PIK,Foster,2008-05-16,137,10,BL,0,0,0
PIK,Foster,2008-05-22,143,1,EL,11,7,8
PIK,Foster,2008-05-22,143,2,RM,8,6,11.5
PIK,Foster,2008-05-22,143,3,RM,7,3,9
PIK,Foster,2008-05-22,143,4,RM,7,3,14.5
PIK,Foster,2008-05-22,143,5,RM,8,8,13
PIK,Foster,2008-05-22,143,6,RM,4,0,0
PIK,Foster,2008-05-22,143,7,RO,6,6,16
PIK,Foster,2008-05-22,143,8,BT,12,0,0
PIK,Foster,2008-05-22,143,9,BC,11,11,7.5
PIK,Foster,2008-05-22,143,10,BL,0,0,0
PIK,Foster,2008-05-29,150,1,EL,9,7,9.5
PIK,Foster,2008-05-29,150,2,RM,6,6,12.5
PIK,Foster,2008-05-29,150,3,RM,6,3,10.5
PIK,Foster,2008-05-29,150,4,RM,7,3,15
PIK,Foster,2008-05-29,150,5,RM,8,8,13
PIK,Foster,2008-05-29,150,6,RM,2,0,0
PIK,Foster,2008-05-29,150,7,RO,6,6,16
PIK,Foster,2008-05-29,150,8,BT,12,0,0
PIK,Foster,2008-05-29,150,9,BC,11,11,7.5
PIK,Foster,2008-05-29,150,10,BL,0,0,0
PIK,Santella,2009-04-09,99,11,RM,12,0,NA
PIK,Santella,2009-04-09,99,12,FD,12,0,NA
PIK,Santella,2009-04-09,99,13,FD,12,0,NA
PIK,Santella,2009-04-09,99,14,RM,11,0,NA
PIK,Santella,2009-04-09,99,15,WO,12,0,NA
PIK,Santella,2009-04-09,99,16,WO,12,0,NA
PIK,Santella,2009-04-09,99,17,GB,12,0,NA
PIK,Santella,2009-04-09,99,18,GB,11,0,NA
PIK,Santella,2009-04-09,99,19,GB,12,0,NA
PIK,Santella,2009-04-09,99,20,FD,11,0,NA
PIK,Santella,2009-04-16,106,11,RM,12,0,NA
PIK,Santella,2009-04-16,106,12,FD,12,0,NA
PIK,Santella,2009-04-16,106,13,FD,12,0,NA
PIK,Santella,2009-04-16,106,14,RM,11,0,NA
PIK,Santella,2009-04-16,106,15,WO,12,0,NA
PIK,Santella,2009-04-16,106,16,WO,12,0,NA
PIK,Santella,2009-04-16,106,17,GB,12,0,NA
PIK,Santella,2009-04-16,106,18,GB,11,0,NA
PIK,Santella,2009-04-16,106,19,GB,12,0,NA
PIK,Santella,2009-04-16,106,20,FD,11,0,NA
PIK,Santella,2009-04-23,113,11,RM,12,0,NA
PIK,Santella,2009-04-23,113,12,FD,12,0,NA
PIK,Santella,2009-04-23,113,13,FD,12,0,NA
PIK,Santella,2009-04-23,113,14,RM,11,0,NA
PIK,Santella,2009-04-23,113,15,WO,12,0,NA
PIK,Santella,2009-04-23,113,16,WO,12,0,NA
PIK,Santella,2009-04-23,113,17,GB,12,0,NA
PIK,Santella,2009-04-23,113,18,GB,11,0,NA
PIK,Santella,2009-04-23,113,19,GB,12,0,NA
PIK,Santella,2009-04-23,113,20,FD,11,0,NA
PIK,Santella,2009-04-30,120,11,RM,12,12,4
PIK,Santella,2009-04-30,120,12,FD,12,9,4
PIK,Santella,2009-04-30,120,13,FD,12,6,3
PIK,Santella,2009-04-30,120,14,RM,11,11,4
PIK,Santella,2009-04-30,120,15,WO,12,7,5.5
PIK,Santella,2009-04-30,120,16,WO,11,4,5
PIK,Santella,2009-04-30,120,17,GB,12,10,6.5
PIK,Santella,2009-04-30,120,18,GB,11,11,6.5
PIK,Santella,2009-04-30,120,19,GB,12,10,4
PIK,Santella,2009-04-30,120,20,FD,7,5,4.5
PIK,Santella,2009-05-07,127,11,RM,12,12,4.5
PIK,Santella,2009-05-07,127,12,FD,12,11,4
PIK,Santella,2009-05-07,127,13,FD,8,7,3
PIK,Santella,2009-05-07,127,14,RM,11,11,4.5
PIK,Santella,2009-05-07,127,15,WO,11,6,6
PIK,Santella,2009-05-07,127,16,WO,11,8,5
PIK,Santella,2009-05-07,127,17,GB,12,12,6.5
PIK,Santella,2009-05-07,127,18,GB,11,11,7
PIK,Santella,2009-05-07,127,19,GB,12,12,4.5
PIK,Santella,2009-05-07,127,20,FD,7,7,5
PIK,Santella,2009-05-14,134,11,RM,12,12,5.5
PIK,Santella,2009-05-14,134,12,FD,12,11,5
PIK,Santella,2009-05-14,134,13,FD,8,7,5
PIK,Santella,2009-05-14,134,14,RM,11,11,5.5
PIK,Santella,2009-05-14,134,15,WO,11,6,6
PIK,Santella,2009-05-14,134,16,WO,11,9,6
PIK,Santella,2009-05-14,134,17,GB,12,12,9
PIK,Santella,2009-05-14,134,18,GB,11,11,8
PIK,Santella,2009-05-14,134,19,GB,12,12,8
PIK,Santella,2009-05-14,134,20,FD,7,7,6.5
PIK,Santella,2009-05-21,141,11,RM,12,12,8
PIK,Santella,2009-05-21,141,12,FD,12,12,7
PIK,Santella,2009-05-21,141,13,FD,8,7,7
PIK,Santella,2009-05-21,141,14,RM,10,10,10
PIK,Santella,2009-05-21,141,15,WO,11,8,9
PIK,Santella,2009-05-21,141,16,WO,11,9,10.5
PIK,Santella,2009-05-21,141,17,GB,12,12,10.5
PIK,Santella,2009-05-21,141,18,GB,11,11,9
PIK,Santella,2009-05-21,141,19,GB,12,12,9.5
PIK,Santella,2009-05-21,141,20,FD,7,7,6.5
PIK,Santella,2011-03-31,90,12,TA,10,0,NA
PIK,Santella,2011-03-31,90,15,TA,10,0,NA
PIK,Santella,2011-03-31,90,19,GB,12,0,NA
PIK,Santella,2011-03-31,90,21,PC,12,0,NA
PIK,Santella,2011-03-31,90,22,FD,12,0,NA
PIK,Santella,2011-03-31,90,23,CW,11,0,NA
PIK,Santella,2011-03-31,90,24,WO,12,0,NA
PIK,Santella,2011-03-31,90,25,WO,12,0,NA
PIK,Santella,2011-03-31,90,26,TA,12,0,NA
PIK,Santella,2011-03-31,90,27,RM,12,0,NA
PIK,Santella,2011-04-05,95,12,TA,10,0,NA
PIK,Santella,2011-04-05,95,15,TA,10,0,NA
PIK,Santella,2011-04-05,95,19,GB,12,0,NA
PIK,Santella,2011-04-05,95,21,PC,12,0,NA
PIK,Santella,2011-04-05,95,22,FD,12,0,NA
PIK,Santella,2011-04-05,95,23,CW,11,0,NA
PIK,Santella,2011-04-05,95,24,WO,12,0,NA
PIK,Santella,2011-04-05,95,25,WO,12,0,NA
PIK,Santella,2011-04-05,95,26,TA,12,0,NA
PIK,Santella,2011-04-05,95,27,RM,11,0,NA
PIK,Santella,2011-04-12,102,12,TA,10,0,NA
PIK,Santella,2011-04-12,102,15,TA,10,0,NA
PIK,Santella,2011-04-12,102,19,GB,12,0,NA
PIK,Santella,2011-04-12,102,21,PC,12,0,NA
PIK,Santella,2011-04-12,102,22,FD,12,0,NA
PIK,Santella,2011-04-12,102,23,CW,11,0,NA
PIK,Santella,2011-04-12,102,24,WO,12,0,NA
PIK,Santella,2011-04-12,102,25,WO,12,0,NA
PIK,Santella,2011-04-12,102,26,TA,12,0,NA
PIK,Santella,2011-04-12,102,27,RM,11,0,NA
PIK,Santella,2011-04-19,109,12,TA,10,0,NA
PIK,Santella,2011-04-19,109,15,TA,10,0,NA
PIK,Santella,2011-04-19,109,19,GB,12,0,NA
PIK,Santella,2011-04-19,109,21,PC,12,0,NA
PIK,Santella,2011-04-19,109,22,FD,12,0,NA
PIK,Santella,2011-04-19,109,23,CW,11,0,NA
PIK,Santella,2011-04-19,109,24,WO,12,0,NA
PIK,Santella,2011-04-19,109,25,WO,12,0,NA
PIK,Santella,2011-04-19,109,26,TA,12,0,NA
PIK,Santella,2011-04-19,109,27,RM,11,0,NA
PIK,Santella,2011-04-27,117,12,TA,10,6,NA
PIK,Santella,2011-04-27,117,15,TA,10,0,NA
PIK,Santella,2011-04-27,117,19,GB,12,5,NA
PIK,Santella,2011-04-27,117,21,PC,12,0,NA
PIK,Santella,2011-04-27,117,22,FD,12,0,NA
PIK,Santella,2011-04-27,117,23,CW,11,0,NA
PIK,Santella,2011-04-27,117,24,WO,12,0,NA
PIK,Santella,2011-04-27,117,25,WO,12,0,NA
PIK,Santella,2011-04-27,117,26,TA,10,0,NA
PIK,Santella,2011-04-27,117,27,RM,11,0,NA
PIK,Santella,2011-05-03,123,12,TA,10,10,NA
PIK,Santella,2011-05-03,123,15,TA,10,10,NA
PIK,Santella,2011-05-03,123,19,GB,12,5,NA
PIK,Santella,2011-05-03,123,21,PC,12,12,NA
PIK,Santella,2011-05-03,123,22,FD,12,4,NA
PIK,Santella,2011-05-03,123,23,CW,9,9,NA
PIK,Santella,2011-05-03,123,24,WO,12,0,NA
PIK,Santella,2011-05-03,123,25,WO,12,8,NA
PIK,Santella,2011-05-03,123,26,TA,10,10,NA
PIK,Santella,2011-05-03,123,27,RM,11,3,NA
PIK,Santella,2011-05-10,130,12,TA,10,10,6
PIK,Santella,2011-05-10,130,15,TA,10,10,4.5
PIK,Santella,2011-05-10,130,19,GB,11,11,6
PIK,Santella,2011-05-10,130,21,PC,12,12,7
PIK,Santella,2011-05-10,130,22,FD,12,10,4
PIK,Santella,2011-05-10,130,23,CW,9,9,4.7
PIK,Santella,2011-05-10,130,24,WO,12,0,NA
PIK,Santella,2011-05-10,130,25,WO,12,8,5
PIK,Santella,2011-05-10,130,26,TA,10,10,4.5
PIK,Santella,2011-05-10,130,27,RM,11,10,7.5
PIK,Santella,2011-05-19,139,12,TA,10,10,7
PIK,Santella,2011-05-19,139,15,TA,10,10,6
PIK,Santella,2011-05-19,139,19,GB,9,9,7
PIK,Santella,2011-05-19,139,21,PC,12,12,7
PIK,Santella,2011-05-19,139,22,FD,12,10,6
PIK,Santella,2011-05-19,139,23,CW,9,9,6
PIK,Santella,2011-05-19,139,24,WO,12,12,5
PIK,Santella,2011-05-19,139,25,WO,12,12,6.5
PIK,Santella,2011-05-19,139,26,TA,10,10,5
PIK,Santella,2011-05-19,139,27,RM,11,11,9
PIK,Santella,2011-05-26,146,12,TA,10,10,7.2
PIK,Santella,2011-05-26,146,15,TA,10,10,7
PIK,Santella,2011-05-26,146,19,GB,9,9,7
PIK,Santella,2011-05-26,146,21,PC,12,12,7.5
PIK,Santella,2011-05-26,146,22,FD,12,10,8
PIK,Santella,2011-05-26,146,23,CW,9,9,6
PIK,Santella,2011-05-26,146,24,WO,12,12,9
PIK,Santella,2011-05-26,146,25,WO,12,12,10
PIK,Santella,2011-05-26,146,26,TA,10,10,7
PIK,Santella,2011-05-26,146,27,RM,11,11,11
PIK,Santella,2012-04-04,95,12,TA,12,0,0
PIK,Santella,2012-04-04,95,15,TA,12,0,0
PIK,Santella,2012-04-04,95,19,GB,12,0,0
PIK,Santella,2012-04-04,95,21,PC,12,0,0
PIK,Santella,2012-04-04,95,22,FD,12,0,0
PIK,Santella,2012-04-04,95,23,CW,12,0,0
PIK,Santella,2012-04-04,95,24,WO,12,0,0
PIK,Santella,2012-04-04,95,25,WO,12,0,0
PIK,Santella,2012-04-04,95,26,TA,12,0,0
PIK,Santella,2012-04-04,95,27,RM,12,0,0
PIK,Santella,2012-04-12,103,12,TA,12,0,0
PIK,Santella,2012-04-12,103,15,TA,12,0,0
PIK,Santella,2012-04-12,103,19,GB,12,0,0
PIK,Santella,2012-04-12,103,21,PC,12,0,0
PIK,Santella,2012-04-12,103,22,FD,12,0,0
PIK,Santella,2012-04-12,103,23,CW,12,0,0
PIK,Santella,2012-04-12,103,24,WO,12,0,0
PIK,Santella,2012-04-12,103,25,WO,12,0,0
PIK,Santella,2012-04-12,103,26,TA,12,0,0
PIK,Santella,2012-04-12,103,27,RM,12,0,0
PIK,Santella,2012-04-19,110,12,TA,12,12,4.5
PIK,Santella,2012-04-19,110,15,TA,12,12,2
PIK,Santella,2012-04-19,110,19,GB,12,7,2.5
PIK,Santella,2012-04-19,110,21,PC,12,12,5
PIK,Santella,2012-04-19,110,22,FD,12,9,3
PIK,Santella,2012-04-19,110,23,CW,12,6,2
PIK,Santella,2012-04-19,110,24,WO,12,6,2.5
PIK,Santella,2012-04-19,110,25,WO,12,0,0
PIK,Santella,2012-04-19,110,26,TA,12,8,2
PIK,Santella,2012-04-19,110,27,RM,12,4,2
PIK,Santella,2012-04-26,117,12,TA,12,12,6.5
PIK,Santella,2012-04-26,117,15,TA,12,12,5
PIK,Santella,2012-04-26,117,19,GB,12,12,4.5
PIK,Santella,2012-04-26,117,21,PC,12,12,7.5
PIK,Santella,2012-04-26,117,22,FD,12,11,3.5
PIK,Santella,2012-04-26,117,23,CW,12,12,3.9
PIK,Santella,2012-04-26,117,24,WO,12,12,4.6
PIK,Santella,2012-04-26,117,25,WO,12,8,3
PIK,Santella,2012-04-26,117,26,TA,12,12,4
PIK,Santella,2012-04-26,117,27,RM,12,12,4.5
PIK,Santella,2012-05-03,124,12,TA,12,12,6.5
PIK,Santella,2012-05-03,124,15,TA,12,12,5.5
PIK,Santella,2012-05-03,124,19,GB,12,12,6
PIK,Santella,2012-05-03,124,21,PC,12,12,8
PIK,Santella,2012-05-03,124,22,FD,12,12,4
PIK,Santella,2012-05-03,124,23,CW,12,12,4.4
PIK,Santella,2012-05-03,124,24,WO,12,12,4.6
PIK,Santella,2012-05-03,124,25,WO,12,11,4.3
PIK,Santella,2012-05-03,124,26,TA,12,12,5
PIK,Santella,2012-05-03,124,27,RM,12,12,6
PIK,Santella,2012-05-10,131,12,TA,12,12,7
PIK,Santella,2012-05-10,131,15,TA,12,12,8
PIK,Santella,2012-05-10,131,19,GB,12,12,8.7
PIK,Santella,2012-05-10,131,21,PC,12,12,5.5
PIK,Santella,2012-05-10,131,22,FD,12,12,4.6
PIK,Santella,2012-05-10,131,23,CW,12,12,7
PIK,Santella,2012-05-10,131,24,WO,12,12,4.6
PIK,Santella,2012-05-10,131,25,WO,12,12,9
PIK,Santella,2012-05-10,131,26,TA,12,12,9
PIK,Santella,2012-05-10,131,27,RM,12,12,6
PIK,Santella,2012-05-31,152,12,TA,12,12,8.8
PIK,Santella,2012-05-31,152,15,TA,12,12,11.3
PIK,Santella,2012-05-31,152,19,GB,12,12,9.8
PIK,Santella,2012-05-31,152,21,PC,12,12,10.5
PIK,Santella,2012-05-31,152,22,FD,12,12,10
PIK,Santella,2012-05-31,152,23,CW,12,12,7.3
PIK,Santella,2012-05-31,152,24,WO,12,12,5
PIK,Santella,2012-05-31,152,25,WO,12,12,16.3
PIK,Santella,2012-05-31,152,26,TA,12,12,9
PIK,Santella,2012-05-31,152,27,RM,12,12,9.5
PIK,Santella,2013-04-11,101,28,YB,12,0,0
PIK,Santella,2013-04-11,101,29,GB,12,0,0
PIK,Santella,2013-04-11,101,30,TA,12,0,0
PIK,Santella,2013-04-11,101,31,RO,12,0,0
PIK,Santella,2013-04-11,101,32,BC,12,0,0
PIK,Santella,2013-04-11,101,33,FD,12,0,0
PIK,Santella,2013-04-11,101,34,FD,12,0,0
